Ses01M_impro06_F000,7,0.0035786666,0.006816531,0.0045100423,0.0051043965,0.008968609865470852,-0.00995020309346728,18.192109299430435,45.468871236948246
Ses01M_impro06_F001,7,0.0029796078,0.004733018,0.00372305,0.0029179426,0.0,-0.008698792044015136,16.478084847431017,38.853068901944845
Ses01M_impro06_F002,7,0.0044943765,0.0070617693,0.005439445,0.004500649,0.075,-0.005461989530886058,48.58102485554835,54.99340750998463
Ses01M_impro06_F003,3,0.0036731379,0.005732277,0.004502017,0.003538368,0.024896265560165973,-0.004687432465289021,38.89043195128228,48.52782168849228
Ses01M_impro06_F004,3,0.005543494,0.008847815,0.00668442,0.0057936586,0.2653061224489796,-0.008175939910870511,53.9397364904882,48.179259193073314
Ses01M_impro06_F005,3,0.004688173,0.007451575,0.005558829,0.004961339,0.3258426966292135,-0.0012418297501426423,59.3752379012385,47.808017255341795
Ses01M_impro06_F006,3,0.0031861784,0.0050011785,0.003951716,0.0030647875,0.0045871559633027525,-0.010259241207677405,36.22462023454899,50.843384225735264
Ses01M_impro06_F007,7,0.0034881197,0.0055055255,0.004330384,0.0033942692,0.005235602094240838,-0.008056912520260084,26.007490131086243,50.025685952002554
Ses01M_impro06_F008,7,0.004408557,0.007888761,0.005534661,0.0056323265,0.07926829268292683,-0.00785941392678069,26.727650639617345,41.740169517987795
Ses01M_impro06_F009,7,0.0076599144,0.011913428,0.009472399,0.007220092,0.260233918128655,-0.006122690592746949,68.47307641057033,50.758584615549154
Ses01M_impro06_F010,7,0.0049472316,0.007706929,0.0061722435,0.0046054963,0.1830238726790451,-0.006164681963127805,29.4102969933161,42.50892680069837
Ses01M_impro06_F011,7,0.0036379152,0.0050277733,0.004497402,0.0022383581,0.0,-0.010741899131971877,38.03317101813235,43.223356567172814
Ses01M_impro06_F012,7,0.005017467,0.007977255,0.0061947326,0.00500105,0.07627118644067797,-0.006053862307453528,64.34154424083466,48.152157578834206
Ses01M_impro06_F013,7,0.004682901,0.008582392,0.005673119,0.0064215176,0.2549019607843137,-0.010638011190167163,32.23695193220424,43.929732873062434
Ses01M_impro06_F014,7,0.006763016,0.011917207,0.008057701,0.008742419,0.5126050420168067,-0.005140342182130553,42.68408435952883,50.92178826925421
Ses01M_impro06_F015,7,0.0048426967,0.00786407,0.006074162,0.004964801,0.13333333333333333,-0.006733181635354413,17.084452040571527,36.380329076299454
Ses01M_impro06_F016,7,0.0070762825,0.01278807,0.008244889,0.009752885,0.5786163522012578,-0.00472089959657751,38.792382498556925,45.668176297566134
Ses01M_impro06_F017,7,0.005439647,0.008076855,0.006611476,0.004627774,0.08530805687203792,-0.012467615306377411,46.35950583670491,40.95082888827646
Ses01M_impro06_F018,7,0.005396325,0.008747991,0.0066538947,0.005665584,0.3712871287128713,-0.005317075192579068,50.84035272101829,45.692537058647495
Ses01M_impro06_F019,7,0.005644806,0.0088781165,0.006945162,0.005514707,0.27624309392265195,-0.010289246347383596,53.514346833433805,42.135862204726465
Ses01M_impro06_F020,7,0.003703023,0.007231435,0.0047097113,0.005480286,0.03409090909090909,-0.014206608284439426,27.657665805820844,46.48727894607038
Ses01M_impro06_F021,7,0.0047090477,0.009027407,0.0055945944,0.0070771514,0.12716763005780346,-0.009010645044327248,26.14342020004536,41.52237506468158
Ses01M_impro06_F022,7,0.0045340047,0.008267693,0.0053747515,0.006284855,0.19642857142857142,-0.012172038623248227,31.27527965418995,43.252089177096906
Ses01M_impro06_F023,7,0.00557018,0.011154112,0.006552973,0.009003563,0.5174418604651163,-0.009906030754791573,28.76397076148865,39.67224052062052
Ses01M_impro06_F024,7,0.0050455043,0.008471137,0.0061825537,0.0057805628,0.35269709543568467,-0.00839303720567841,34.22355472134323,45.67393715532846
Ses01M_impro06_F025,7,0.0051583173,0.009434628,0.0061964123,0.0071119578,0.25,-0.015603816791553982,39.20150199796363,47.98280140165195
Ses01M_impro06_F026,7,0.0044089123,0.007674335,0.005407609,0.0054449076,0.078125,-0.01088925182557432,23.630293378442186,41.54646612504291
Ses01M_impro06_F027,7,0.0045516007,0.007821307,0.0053960765,0.0056559034,0.08241758241758242,-0.006215497705852613,26.742866632831092,42.370374388785315
Ses01M_impro06_F028,7,0.0057908525,0.009757209,0.0070327045,0.0067513715,0.4096774193548387,-0.011132153304060921,39.41959810792029,48.299621950480464
Ses01M_impro06_M000,3,0.0024448938,0.0033259518,0.003027516,0.0013754682,0.0,-0.011328544132993557,5.501623424249627,18.284779592094633
Ses01M_impro06_M001,3,0.003363945,0.0049190875,0.0041831224,0.002584366,0.0,-0.01211619110108586,23.46713959273824,39.95886571448737
Ses01M_impro06_M002,3,0.0028505365,0.0039911717,0.0035284022,0.0018625845,0.0,-0.019199442249373533,15.401038372893773,33.139013933468725
Ses01M_impro06_M003,3,0.0026219238,0.0035748344,0.0032468536,0.0014918919,0.0,-0.015562596672680229,5.565860446885255,18.85649472589772
Ses01M_impro06_M004,3,0.0032450017,0.004358559,0.004014935,0.0016885009,0.0,-0.011648932741081808,12.631776004115508,33.36158577498843
Ses01M_impro06_M005,3,0.003337942,0.0047499,0.004176518,0.0022563052,0.0033444816053511705,-0.0065323920352966525,6.67001979933088,20.457832290322134
Ses01M_impro06_M006,3,0.0029913527,0.0042551775,0.0037781752,0.0019588796,0.0,-0.008546186109015252,105.48800502468143,368.5582009805864
Ses01M_impro06_M007,3,0.0032640984,0.004516605,0.0040464313,0.0020637393,0.0,-0.012392140888550784,29.892740394817416,44.13442649865732
Ses01M_impro06_M008,3,0.0024007563,0.0031361096,0.002984301,0.00097650575,0.0,-0.006462477358581964,14.4486035246043,31.70911245682383
Ses01M_impro06_M009,3,0.0023669093,0.0031642397,0.002933099,0.0011848098,0.0,-0.0064740706875454634,20.227190004384873,32.494822669573615
Ses01M_impro06_M010,3,0.002447685,0.0032052414,0.0030386348,0.0010219035,0.0,-0.015444447853951715,0.0,0.0
Ses01M_impro06_M011,3,0.005456366,0.009584512,0.0068334425,0.0067101987,0.21616871704745166,-0.00541819690624834,36.22186924923091,46.4268514967626
Ses01M_impro06_M012,3,0.0024292727,0.0032180322,0.003036247,0.0010623084,0.0,-0.006976668828428956,12.316820126211876,26.877777981417534
Ses01M_impro06_M013,3,0.005037431,0.0077009136,0.00628622,0.0044364175,0.15349887133182843,-0.007771560376568232,30.320050299298778,42.93138262427146
Ses01M_impro06_M014,3,0.0031965815,0.0043707415,0.0039937114,0.0017778222,0.0,-0.012416749996191356,26.749022999937928,40.34650665607732
Ses01M_impro06_M015,3,0.0038473993,0.0057726065,0.0047890726,0.0032174052,0.009237875288683603,-0.01103275553759886,39.4417596926469,49.592297397822314
Ses01M_impro06_M016,3,0.00269042,0.0037692278,0.0033761058,0.001674282,0.0,-0.003079546559092705,0.0,0.0
Ses01M_impro06_M017,3,0.004565546,0.0072083515,0.0056386893,0.0044905776,0.08850855745721271,-0.00753279846321675,33.01969528290506,46.691753249719895
Ses01M_impro06_M018,3,0.003739223,0.00498226,0.004650105,0.0017875626,0.0029850746268656717,-0.010372838005423546,45.126835711270125,47.83722771949467
Ses01M_impro06_M019,3,0.0028222098,0.00387175,0.0034681293,0.0017193363,0.0,-0.007827728950360324,20.906387502121195,36.86752266204788
Ses01M_impro06_M020,3,0.005768596,0.009764562,0.0071358457,0.006569988,0.43333333333333335,-0.011508125680848025,39.58221007203321,43.179232556814355
Ses01M_impro06_M021,3,0.002256549,0.0029423982,0.0028105932,0.0008759862,0.0,-0.010329216820537113,13.25374098133378,28.604698582745456
Ses01M_impro06_M022,3,0.004636172,0.007990127,0.0056482437,0.0056011267,0.10646387832699619,-0.010708637091738638,29.004934286160754,45.74143366794178
Ses01M_impro06_M023,3,0.004123812,0.0070473785,0.005014944,0.0049500656,0.054901960784313725,-0.00869828636496095,37.6919767380136,47.472970241887374
Ses01M_impro06_M024,3,0.0025190306,0.003258745,0.003131911,0.0008980792,0.0,-0.008291662197734695,11.254028793363373,26.365008231758015
Ses01M_impro06_M025,3,0.0051855342,0.010967949,0.0067732306,0.008594046,0.29310344827586204,-0.00768732661526883,51.12170844360691,51.461155136475824
Ses01M_impro06_M026,3,0.0028106277,0.0039459323,0.0035009498,0.0018200272,0.0,-0.010056502105726395,14.356458496584564,28.316123734888148
Ses01M_impro06_M027,3,0.0023086248,0.0028834115,0.002834645,0.00058482826,0.0,-0.008230065759562422,17.025245420349545,36.232006382593276
Ses01M_impro06_M028,3,0.0035342404,0.0050536874,0.00437339,0.0025277815,0.023936170212765957,-0.007566831300209742,24.56445415396991,38.300486707126964
Ses01M_impro06_M029,3,0.0022319327,0.002840861,0.0027704185,0.00063146645,0.0,-0.012778725249518175,17.920692846253075,36.365657138886654
Ses01M_impro06_M030,3,0.003948393,0.006003218,0.0048662634,0.0035140694,0.02936096718480138,-0.009507008144282736,32.050180723355105,37.776381653391546
Ses01M_impro04_F000,7,0.008335704,0.015567269,0.010261488,0.011703275,0.6304347826086957,-0.004893621735391207,42.4609707655592,54.74443325544374
Ses01M_impro04_F001,8,0.0041905227,0.007520083,0.005242779,0.0053792815,0.075,-0.014368436495715287,37.83318463015953,55.65977875143629
Ses01M_impro04_F002,7,0.005390185,0.01007989,0.0064424,0.0077403877,0.4625,-0.012594721738423686,34.62505709815026,45.860421793056965
Ses01M_impro04_F003,7,0.005043741,0.008170159,0.0062625012,0.0052278605,0.3489208633093525,-0.010768051652121358,42.497144056789615,43.14859355024822
