Ses01M_impro06_F000 -5.238254889639342 0.68845556195051 2.6167095270772918 -0.004432046353031183 3.9075491949915886 5.431960685883328 0.05453580621802048 0.13285320960732339
Ses01M_impro06_F001 -5.038304473114261 0.445441195877241 2.299797762645279 -0.018817861928255297 5.523669067770243 5.38377398349146 0.09834094264869155 0.28303509872864474
Ses01M_impro06_F002 -4.930485800576941 0.6750572428461489 2.341019113874932 0.0010593133765723906 8.52635595947504 4.898117919726584 0.5902271581972776 1.461385305680551
Ses01M_impro06_F003 -5.225913543998459 0.6894816937654299 2.344916258852283 -6.855842116237909e-05 8.2157664000988 5.303071221150174 0.06525803632730523 0.23682528669131475
Ses01M_impro06_F004 -4.770459889152673 0.7991437413386467 2.8494251040181706 -0.01244287341251038 13.880501501262188 5.28652260065567 0.08660959537745601 0.3350211372706404
Ses01M_impro06_F005 -5.030773003339686 0.75242460437173 2.376969617170699 -0.005553627488552593 9.62089467793703 5.316042322164685 0.07001567353051892 0.3465735902799727
Ses01M_impro06_F006 -5.308419955395433 0.6117115836682503 2.128663057646953 -0.0037964837247272953 6.561863236129284 5.011740207668861 0.5552054546179208 1.3574132285965597
Ses01M_impro06_F007 -5.17014312678321 0.6606413803938059 2.316280205764299 0.0010991253702741233 5.5524008348584175 5.423058795685661 0.21569911056534277 0.6815947275506122
Ses01M_impro06_F008 -5.165535590833446 0.6910278082706138 2.8268034635804273 0.002446479811624158 7.688942831009626 4.962004000296787 0.4737231873516125 1.2476649250079017
Ses01M_impro06_F009 -4.420451362085276 0.8047247889458992 2.883680446520883 -0.0011149325018777745 16.381870955228806 5.301553508478836 0.1930309289805871 0.9068675612325956
Ses01M_impro06_F010 -5.081697510443743 0.6554973268205556 2.7097676342926382 -0.006433381258830195 6.203630473464727 5.157664383019952 0.13345068100887655 0.6007275564852863
Ses01M_impro06_F011 -5.278749787176247 0.4832657406926775 1.9247859900469235 -0.020927574951201677 3.9004848804324865 4.981349379581811 0.42275050610838544 1.1436928479239095
Ses01M_impro06_F012 -5.05463506415657 0.7465685684171338 2.27241567679988 -0.0005185652867112367 9.57273505628109 4.8112480034701335 0.5398322291468174 1.1841264334565729
Ses01M_impro06_F013 -5.144979916985623 0.8588762909426492 2.948482831174321 -0.0034605629934958415 8.93300585448742 5.236405881178477 0.11353751734984216 0.3870071758126361
Ses01M_impro06_F014 -4.852150082568381 0.9811306765271066 2.7718586640651974 -0.004234675543557387 16.38633944094181 5.307561771432835 0.10339122744098588 0.3465735902799727
Ses01M_impro06_F015 -5.206773422956964 0.6396946962032285 2.5672742388907306 0.0005353938377083978 3.734911559149623 4.247624207826585 0.04468276167798047 0.1270769831026568
Ses01M_impro06_F016 -4.9758907390120495 1.0614493914950043 3.0367608214984303 -0.0037801585222041467 21.55032753944397 4.93730565248373 0.41630867130776905 1.166797753942575
Ses01M_impro06_F017 -4.862479439123506 0.740578418453209 2.4011694912193975 -0.005199520273890812 11.33644301444292 5.097418597700793 0.04992114787772723 0.2888113252333113
Ses01M_impro06_F018 -4.871881557260659 0.9090028465150005 2.88307337057144 -0.0010250813602397102 11.205541901290417 4.977484404494129 0.41224978459717915 1.305427190054564
Ses01M_impro06_F019 -4.780175299716717 0.8111183398720606 2.578741176973475 -0.003952199676859891 11.73375640064478 5.067429436380058 0.27823353793768335 0.9530773732699247
Ses01M_impro06_F020 -5.259720606590789 0.7844402466355712 2.8441979668752664 0.003685489900817629 6.914368364959955 4.943338600166382 0.5329244443506697 1.3458607755872274
